player_id,player_name,seasons,season_count,total_possessions,style_archetype,pc1,pc2,pa_Cut,pa_Handoff,pa_Isolation,pa_OffRebound,pa_OffScreen,pa_PRBallHandler,pa_PRRollMan,pa_Postup,pa_Spotup,pa_Transition,paw_Cut,paw_Handoff,paw_Isolation,paw_OffRebound,paw_OffScreen,paw_PRBallHandler,paw_PRRollMan,paw_Postup,paw_Spotup,paw_Transition
1628964,Mo Bamba,2016-2026,7,2159,OffRebound,0.3060617079470201,-0.2979727890046543,12.616401641205215,2.409282304393562,-7.824785611460056,30.62139858913861,9.348231160896132,0.0,-66.93613578136495,-38.924929903999875,-47.80160490109303,21.357956429450642,0.05304558994691001,0.010129813937423026,0.032899267221516655,0.1287474986413929,0.0393045854905466,0.0,0.2814326075108837,0.1636596494880253,0.20098157973237754,0.08979940803092422
1628966,Keita Bates-Diop,2016-2026,5,1312,OffRebound,-0.18276118978064473,0.6232552208460347,17.284138807851466,-1.7797731878133605,-6.441214995483289,20.998863410804773,5.273383160463699,-3.270075902190195,-5.135749651068831,7.348981110475092,-39.87760837087216,-5.4839263395804725,0.15310098367794484,0.01576503341052078,0.05705556770011883,0.18600560201776428,0.046711042890430376,0.02896596948755332,0.045491900536295274,0.06509645921920446,0.3532314300514059,0.0485760110087619
1628969,Mikal Bridges,2016-2026,8,7756,Transition,-2.357768882591161,1.4036619026280233,66.07960558387734,14.412651005467882,-26.765584188636417,17.551189929745682,20.492685714888836,6.953286867388188,-4.387192694701168,5.473469815108008,56.53834617697266,227.80215614914158,0.14800916708409967,0.03228234266751723,0.05995120260291016,0.03931223529382436,0.045900778571186976,0.015574399826472862,0.009826704182668417,0.012259814525765847,0.12663806710141678,0.5102452881441376
1628970,Miles Bridges,2016-2026,7,7329,Cut,-0.45183798267927716,1.9141061539909943,77.71448258754087,2.082107584966181,-24.657847953946153,41.622889386792124,-26.37636478325941,-0.2725128746626275,1.419637977174482,-3.207108690854527,-32.65350301288074,-35.56756366548547,0.3164605240272313,0.00847853367198646,0.10040902577070752,0.16949223553067116,0.10740698442971916,0.00110969750101287,0.005780896471639382,0.013059641692613201,0.13296806889424856,0.14483439201017026
1628971,Bruce Brown,2016-2026,8,4300,Transition,2.5883304486671803,-0.4627466245451866,-117.26466579593573,-27.680436606723145,11.200816190423234,-17.922979196196195,-0.761297322962298,-144.4032031325635,-8.780865596465635,0.0,-127.80879855127357,99.31502366781784,0.21123513003426922,0.04986225463859347,0.02017663077291611,0.03228562342639809,0.0013713656873463385,0.2601212324619037,0.01581744401430039,0.0,0.23022884172529406,0.1789014772389786
1628972,Troy Brown Jr.,2016-2026,6,1996,Postup,0.8562158246888231,-0.002881580101192249,-5.853586666338439,-4.957363887341319,-8.144830159371022,-11.314257591543445,-9.014338640280727,-61.80184541404827,-1.9806919856019984,0.0,-9.234736102492842,-41.73924070737999,0.038000212946517425,0.03218212936961304,0.0528744679307737,0.07344970226251778,0.05851912808817424,0.4012041539807968,0.012858222065313256,0.0,0.05994990053151987,0.2709620828247739
1628973,Jalen Brunson,2016-2026,8,9322,P&R Ball Handler,-4.684530032252927,-3.5087015273675606,7.067218934520721,60.28540527505774,68.01064668371318,1.7363369755274838,33.38407943629322,473.19334512255523,-2.2886542480542644,-5.288367503669319,246.987906162365,-30.01638441865813,0.007613418154990878,0.06494464134401888,0.07326693809713812,0.0018705320402755295,0.0359642114985885,0.5097647091389063,0.0024655358726077183,0.005697085874336264,0.26607668819407504,0.03233623978506267
1628975,Jevon Carter,2016-2026,7,2040,Spotup,0.33867426379394266,0.08908337847889605,-3.7365460936614125,3.4418072365608188,-14.689360833630703,2.982958547819019,-2.0510349492671938,-59.43547675460873,0.0,0.0,16.606607355287128,-24.125882502595537,0.029405490452592595,0.027085984569022215,0.1156008380254592,0.02347498382186958,0.016141026259764737,0.46773927055730485,0.0,0.0,0.13068898972348642,0.18986341659050043
1628976,Wendell Carter Jr.,2016-2026,8,4704,OffRebound,1.0007749080893364,-0.19139411742768656,-26.45153029200313,0.0,-6.042646351764592,90.2075352059577,0.0,-6.82395093735827,-83.48326234709991,-71.1671168747267,-81.80417282195955,-0.37493926843031744,0.07220187841231647,0.0,0.01649395752769112,0.24622974235953304,0.0,0.01862660006554363,0.22787522275303343,0.19425717388825636,0.22329199386611231,0.001023431127513742
1628977,Hamidou Diallo,2016-2026,5,2135,Transition,1.022197633890668,0.4717608858278018,-6.975369941711248,-6.3959899713176,-10.926765463260475,-2.1887712171739953,-4.709052953156822,-33.115901389744266,-8.041300239670097,0.0,-138.2736886580903,12.64360063247104,0.031241797737013265,0.02864682829465069,0.0489395973798657,0.009803228822408598,0.02109125123467187,0.1483219243915042,0.03601596441904803,0.0,0.6193103232524766,0.05662908446836108
1628978,Donte DiVincenzo,2016-2026,8,4905,Spotup,1.5067369341209818,-0.9948976348181687,-25.858436403674684,-42.313843620539714,-15.566242276122878,-47.775736261189536,-9.42895489127081,-74.01035717992671,5.768172772795952,0.0,197.376496766331,-127.73402944800347,0.0473743269552088,0.07752169663770378,0.028518362036315657,0.08752823700669618,0.017274454839098487,0.13559175830969333,0.010567665368728017,0.0,0.3616065002968659,0.23401699854968985
1628981,Bruno Fernando,2016-2026,3,585,OffRebound,0.48575910797108685,-0.32829667945186486,-39.26618754552687,0.0,0.0,6.241190859094215,0.0,0.0,4.269300381983956,-2.161952254842948,-25.618652714573063,-3.267643135680415,0.4858177923023701,0.0,0.0,0.07721863908960759,0.0,0.0,0.05282158049712134,0.026748582868992635,0.31696474961121684,0.04042865563069149
1628983,Shai Gilgeous-Alexander,2016-2026,8,11454,P&R Ball Handler,-7.129063707910974,-2.777492991952672,23.592951421010454,20.74409253208203,404.58969274741736,16.156376154620652,15.507690329480623,638.9484856790236,1.4817702294439457,45.37301712038645,63.03003442304558,162.08393104537248,0.01695495154486797,0.014907633955898038,0.2907562735019477,0.011610695497736984,0.011144520811203389,0.45917699829225667,0.0010648664506839388,0.03260708221674748,0.045296205652439234,0.1164807720762184
1628984,Devonte' Graham,2016-2026,6,3613,Spotup,0.917405445750317,0.11334742881975624,-2.3792197772708965,-38.3390195667956,-49.563569121899455,-6.42840931008309,-1.6848979970555908,-57.139483862335005,-11.729313030609863,0.0,136.14369703361598,-46.66041818190048,0.006796449797682831,0.10951876924837692,0.14158267872057045,0.018363314550559104,0.004813058785321637,0.163223943095044,0.033505810575132244,0.0,0.3889064015856819,0.13328957364163088
1628988,Aaron Holiday,2016-2026,8,2872,Spotup,0.7740424797881986,-0.19775134560279403,-7.826785049215215,-20.807097370667414,-7.546746749112791,-3.6559635593220334,2.6291929164345813,-49.458405388373365,0.0,0.0,61.505582792117366,-91.30587061814343,0.03198056853147011,0.08501866337447483,0.030836320415347392,0.014938418829986795,0.010742991371012908,0.20208909699630775,0.0,0.0,0.25131436383940886,0.37307957664199126
1628989,Kevin Huerter,2016-2026,8,5592,Spotup,0.40365992230239833,0.31658311273319056,-18.990331658545898,27.229787118786334,-5.8622322670938,23.37216775163357,-59.95129894994613,-80.12597493520957,-4.620602601308615,0.0,73.53849677640589,-12.87604817022719,0.06194513878225335,0.08882166843702137,0.019122193223808853,0.07623838282811254,0.1955569602682301,0.2613653477290013,0.015072083760417028,0.0,0.2398774529355197,0.042000772035635736
1628990,Chandler Hutchison,2016-2026,3,537,Isolation,0.4393401559054367,-0.10535272791874466,-14.864279799270577,-3.942813895176201,0.0,-5.221442773640556,0.0,-13.64061032364759,0.0,0.0,-27.60776028585498,-0.40981803429079555,0.22629046849196763,0.06002451619350206,0.0,0.07949007603510681,0.0,0.2076615982972856,0.0,0.0,0.4202943629604331,0.006238978021704909
1628991,Jaren Jackson Jr.,2016-2026,8,7599,OffRebound,-0.4885113698332574,0.8600841402442738,35.1032061938859,19.663693905104218,11.691666039897923,39.140557596963774,-31.847048943126246,-3.503640934734165,-35.90188551723609,7.085044342327473,-34.92576947226484,17.863974221560756,0.14828592530546494,0.08306503484430086,0.04938892212617072,0.1653408457387157,0.13453099112076095,0.014800375643055953,0.15165977388873061,0.02992924208488024,0.14753638213543593,0.07546250711248406
1628995,Kevin Knox II,2016-2026,6,2245,Transition,2.070470315757558,0.4942945858372454,-23.769939943586834,-39.291734852309645,-24.649162980595896,-13.82558052184758,-42.445598841455116,-23.923510951503765,-18.41497706011825,-8.924144486692015,-50.069766819646865,14.308000671373303,0.0915558071079983,0.1513418420750893,0.0949423522558765,0.053252645417637814,0.16348972985774107,0.09214732385610926,0.07092984212899893,0.03437355134958697,0.19285609992123096,0.0551108060297308
1628997,Caleb Martin,2016-2026,7,2621,Transition,1.1403094404029788,-0.2549308275689231,-32.01693287195998,-20.97397515909301,-9.525495610708514,-17.697069786770886,3.9491617509333476,-18.107103686870506,-6.832832763483139,0.0,-54.1889380179567,8.350410844266708,0.1865332943151511,0.12219611094403565,0.055496323878234104,0.10310458969486601,0.02300814241423282,0.10549348105033547,0.0398086478168945,0.0,0.31570922687542907,0.048650183010821225
1628998,Cody Martin,2016-2026,6,1518,Transition,1.1824720499294576,0.7960088490973529,-0.32656653455270934,-27.590154609518518,0.9533821549955874,-12.583797854573712,-1.7097085106323267,-45.5698711239603,3.250755677889474,0.0,-131.87752722534293,29.40470866462738,0.0012894187355899063,0.10893725629315328,0.0037643441160073138,0.04968599964104557,0.006750631043766719,0.17992855785462597,0.012835317867573517,0.0,0.5207066138621104,0.11610186058612734
1629001,De'Anthony Melton,2016-2026,8,3880,Spotup,2.5165305387972086,0.23813757229127833,-27.19303399631211,-55.630911469833116,-32.351249471668694,-3.359585729784161,-14.531124334759522,-103.44607067323366,-7.6143254144258865,0.0,30.78639511119993,-150.3511299189445,0.06394391510889645,0.13081505656705958,0.07607336313276644,0.007900003535299249,0.034169669372851014,0.24325151663382766,0.017904944993544787,0.0,0.07239363712657046,0.35354789352918453
1629002,Chimezie Metu,2016-2026,4,1237,Cut,0.07248278537858603,0.46703489591169595,30.69359465552962,0.0,-7.918542629353653,-3.69881849216797,0.0,0.0,-12.71682302518302,1.7801658680034964,-72.78130843263403,7.337313218577269,0.22416098993874775,0.0,0.057830579135126105,0.027013154507099936,0.0,0.0,0.0928733069616964,0.013000880076291228,0.5315353359681313,0.05358575341290732
1629003,Shake Milton,2016-2026,7,2607,OffRebound,0.3841801339881226,0.4504659676170704,2.9607808156270474,-11.831778706679088,-14.79357321945059,4.798495405328483,-13.35021972837117,-3.713093493570761,0.0,0.0,1.383347896022988,-2.6107466022446846,0.05340317629594133,0.21340808506742878,0.2668295452724762,0.08654976914653867,0.2407959866467755,0.06697253150043701,0.0,0.0,0.02495124636718153,0.047089659703220973
1629004,Svi Mykhailiuk,2016-2026,8,2422,Spotup,0.6112036600942824,0.21618835833258201,-2.336095774717492,-8.273081170709776,-2.3435309595972367,-3.940457886793643,-18.383367430429587,-41.32856498270252,0.0,0.0,16.512161564222254,-22.118271703183666,0.020272356493430135,0.07179279745582988,0.02033687812824837,0.03419481679345505,0.15952863839430956,0.35864428665924813,0.0,0.0,0.14329054028082783,0.19193968579465104
1629006,Josh Okogie,2016-2026,8,2808,Isolation,1.8324532302194456,0.10509196740096653,-6.474960779614645,-20.787906593757633,3.741942546754144,-20.890817606345326,-10.383028356409923,-9.076248795645725,-10.431480077015898,0.0,-181.3791093736141,-77.01889865731422,0.019033679724627682,0.0611077610688797,0.010999747860575431,0.06141027645397642,0.030521765773443888,0.0266803797825691,0.030664193590925766,0.0,0.53317880896277,0.22640338678223185
1629008,Michael Porter Jr.,2016-2026,7,5754,Spotup,-2.3629758770511606,1.180311845414556,62.104649547701975,1.637671649982133,1.0270495798884607,42.382254624212656,1.652241363541835,-9.901971456277206,-7.972842696557911,0.6243420711670264,211.96204014805002,126.86898449193359,0.13323345476168671,0.0035133062223433003,0.002203335253264333,0.09092288975620293,0.0035445627109731296,0.021242755183057606,0.017104184380236934,0.001339404564721963,0.45472335957018556,0.2721727475973275
1629010,Jerome Robinson,2016-2026,2,433,OffScreen,0.374843492112013,0.16429770174335742,0.0,-4.368240675580578,0.0,0.0,0.7208289561646433,-18.206416963540427,0.0,0.0,-41.79506701733466,-15.428475268401261,0.0,0.05425103526813868,0.0,0.0,0.00895228079849015,0.22611322089394575,0.0,0.0,0.5190706792936223,0.19161278374580312
1629011,Mitchell Robinson,2016-2026,8,2157,P&R Roll Man,-1.879748907027637,3.1862413732804207,66.76977729812685,0.0,0.0,13.09313554845382,0.0,0.0,185.93892189904795,-8.415076069594106,0.0,44.99425687327763,0.20917118214135794,0.0,0.0,0.041017160030035825,0.0,0.0,0.5824950400247118,0.02636209795080193,0.0,0.1409545198530927
1629012,Collin Sexton,2016-2026,8,7857,Spotup,-0.35482499820503854,-0.8179874159178249,-39.7832242121387,10.44246485299145,-16.120393250863643,-6.104969950390096,-3.592891020382506,28.024389718681423,-1.6447489181023922,0.0,105.2360211270456,61.16721343986002,0.14619933389232856,0.03837500443806613,0.05924081826026426,0.02243514842890438,0.013203511890506291,0.10298680387901087,0.00604428627917312,0.0,0.3867317567880449,0.2247833361437016
