player_id,headshot_path,headshot_available
201575,,0
201577,analytics/images/nba/headshots/201577.png,1
201578,analytics/images/nba/headshots/201578.png,1
201579,,0
201580,analytics/images/nba/headshots/201580.png,1
201582,analytics/images/nba/headshots/201582.png,1
201583,analytics/images/nba/headshots/201583.png,1
201584,analytics/images/nba/headshots/201584.png,1
201585,analytics/images/nba/headshots/201585.png,1
201586,analytics/images/nba/headshots/201586.png,1
201587,analytics/images/nba/headshots/201587.png,1
201588,analytics/images/nba/headshots/201588.png,1
201589,analytics/images/nba/headshots/201589.png,1
201596,analytics/images/nba/headshots/201596.png,1
201599,analytics/images/nba/headshots/201599.png,1
201600,analytics/images/nba/headshots/201600.png,1
201601,analytics/images/nba/headshots/201601.png,1
201609,analytics/images/nba/headshots/201609.png,1
201627,,0
201933,analytics/images/nba/headshots/201933.png,1
201935,analytics/images/nba/headshots/201935.png,1
201936,analytics/images/nba/headshots/201936.png,1
201937,analytics/images/nba/headshots/201937.png,1
201939,analytics/images/nba/headshots/201939.png,1
201941,,0
201942,analytics/images/nba/headshots/201942.png,1
201943,analytics/images/nba/headshots/201943.png,1
201945,,0
201949,analytics/images/nba/headshots/201949.png,1
201950,analytics/images/nba/headshots/201950.png,1
201951,analytics/images/nba/headshots/201951.png,1
201952,analytics/images/nba/headshots/201952.png,1
201954,analytics/images/nba/headshots/201954.png,1
201956,analytics/images/nba/headshots/201956.png,1
201959,analytics/images/nba/headshots/201959.png,1
201960,analytics/images/nba/headshots/201960.png,1
201961,analytics/images/nba/headshots/201961.png,1
201962,,0
201967,analytics/images/nba/headshots/201967.png,1
201973,analytics/images/nba/headshots/201973.png,1
201975,analytics/images/nba/headshots/201975.png,1
201976,analytics/images/nba/headshots/201976.png,1
201977,,0
201980,analytics/images/nba/headshots/201980.png,1
201988,analytics/images/nba/headshots/201988.png,1
202066,analytics/images/nba/headshots/202066.png,1
202083,analytics/images/nba/headshots/202083.png,1
202322,analytics/images/nba/headshots/202322.png,1
202323,analytics/images/nba/headshots/202323.png,1
202324,analytics/images/nba/headshots/202324.png,1
202325,analytics/images/nba/headshots/202325.png,1
202326,analytics/images/nba/headshots/202326.png,1
202328,analytics/images/nba/headshots/202328.png,1
202329,analytics/images/nba/headshots/202329.png,1
202330,analytics/images/nba/headshots/202330.png,1
202331,analytics/images/nba/headshots/202331.png,1
202334,analytics/images/nba/headshots/202334.png,1
202335,analytics/images/nba/headshots/202335.png,1
202337,analytics/images/nba/headshots/202337.png,1
202338,,0
202339,analytics/images/nba/headshots/202339.png,1
202340,analytics/images/nba/headshots/202340.png,1
202344,analytics/images/nba/headshots/202344.png,1
202355,analytics/images/nba/headshots/202355.png,1
202357,analytics/images/nba/headshots/202357.png,1
202362,analytics/images/nba/headshots/202362.png,1
202388,,0
202389,analytics/images/nba/headshots/202389.png,1
202390,,0
202391,analytics/images/nba/headshots/202391.png,1
202397,analytics/images/nba/headshots/202397.png,1
202498,analytics/images/nba/headshots/202498.png,1
202681,analytics/images/nba/headshots/202681.png,1
202682,analytics/images/nba/headshots/202682.png,1
202683,analytics/images/nba/headshots/202683.png,1
202684,analytics/images/nba/headshots/202684.png,1
202685,analytics/images/nba/headshots/202685.png,1
202687,analytics/images/nba/headshots/202687.png,1
202688,analytics/images/nba/headshots/202688.png,1
202689,analytics/images/nba/headshots/202689.png,1
202691,analytics/images/nba/headshots/202691.png,1
202692,analytics/images/nba/headshots/202692.png,1
202693,analytics/images/nba/headshots/202693.png,1
202694,analytics/images/nba/headshots/202694.png,1
202695,analytics/images/nba/headshots/202695.png,1
202696,analytics/images/nba/headshots/202696.png,1
202697,analytics/images/nba/headshots/202697.png,1
202699,analytics/images/nba/headshots/202699.png,1
202700,analytics/images/nba/headshots/202700.png,1
202702,analytics/images/nba/headshots/202702.png,1
202703,analytics/images/nba/headshots/202703.png,1
202704,analytics/images/nba/headshots/202704.png,1
202708,,0
202709,analytics/images/nba/headshots/202709.png,1
202710,analytics/images/nba/headshots/202710.png,1
202711,analytics/images/nba/headshots/202711.png,1
202713,analytics/images/nba/headshots/202713.png,1
202714,analytics/images/nba/headshots/202714.png,1
202718,analytics/images/nba/headshots/202718.png,1
202720,analytics/images/nba/headshots/202720.png,1
202722,analytics/images/nba/headshots/202722.png,1
202730,,0
202734,analytics/images/nba/headshots/202734.png,1
202738,analytics/images/nba/headshots/202738.png,1
202954,analytics/images/nba/headshots/202954.png,1
203076,analytics/images/nba/headshots/203076.png,1
203077,analytics/images/nba/headshots/203077.png,1
203078,analytics/images/nba/headshots/203078.png,1
203079,analytics/images/nba/headshots/203079.png,1
203080,,0
203081,analytics/images/nba/headshots/203081.png,1
203082,analytics/images/nba/headshots/203082.png,1
203083,analytics/images/nba/headshots/203083.png,1
203084,analytics/images/nba/headshots/203084.png,1
203085,analytics/images/nba/headshots/203085.png,1
203086,analytics/images/nba/headshots/203086.png,1
203087,analytics/images/nba/headshots/203087.png,1
203089,analytics/images/nba/headshots/203089.png,1
203090,analytics/images/nba/headshots/203090.png,1
203092,analytics/images/nba/headshots/203092.png,1
203093,analytics/images/nba/headshots/203093.png,1
203094,,0
203095,analytics/images/nba/headshots/203095.png,1
203096,,0
203101,analytics/images/nba/headshots/203101.png,1
203107,analytics/images/nba/headshots/203107.png,1
203109,analytics/images/nba/headshots/203109.png,1
203110,analytics/images/nba/headshots/203110.png,1
203112,analytics/images/nba/headshots/203112.png,1
203114,analytics/images/nba/headshots/203114.png,1
203115,analytics/images/nba/headshots/203115.png,1
203118,analytics/images/nba/headshots/203118.png,1
203120,,0
203121,analytics/images/nba/headshots/203121.png,1
203124,analytics/images/nba/headshots/203124.png,1
203138,,0
203141,analytics/images/nba/headshots/203141.png,1
203145,analytics/images/nba/headshots/203145.png,1
203186,analytics/images/nba/headshots/203186.png,1
203200,analytics/images/nba/headshots/203200.png,1
203210,analytics/images/nba/headshots/203210.png,1
203382,analytics/images/nba/headshots/203382.png,1
203457,analytics/images/nba/headshots/203457.png,1
203458,analytics/images/nba/headshots/203458.png,1
203459,analytics/images/nba/headshots/203459.png,1
203460,analytics/images/nba/headshots/203460.png,1
203462,,0
203463,analytics/images/nba/headshots/203463.png,1
203468,analytics/images/nba/headshots/203468.png,1
203469,analytics/images/nba/headshots/203469.png,1
203471,analytics/images/nba/headshots/203471.png,1
203473,analytics/images/nba/headshots/203473.png,1
203476,analytics/images/nba/headshots/203476.png,1
203477,analytics/images/nba/headshots/203477.png,1
203482,analytics/images/nba/headshots/203482.png,1
203484,analytics/images/nba/headshots/203484.png,1
203486,analytics/images/nba/headshots/203486.png,1
203487,analytics/images/nba/headshots/203487.png,1
203488,analytics/images/nba/headshots/203488.png,1
203490,analytics/images/nba/headshots/203490.png,1
203493,analytics/images/nba/headshots/203493.png,1
203496,analytics/images/nba/headshots/203496.png,1
203497,analytics/images/nba/headshots/203497.png,1
203498,analytics/images/nba/headshots/203498.png,1
203499,analytics/images/nba/headshots/203499.png,1
203500,analytics/images/nba/headshots/203500.png,1
203501,analytics/images/nba/headshots/203501.png,1
203503,analytics/images/nba/headshots/203503.png,1
203504,analytics/images/nba/headshots/203504.png,1
203506,analytics/images/nba/headshots/203506.png,1
203507,analytics/images/nba/headshots/203507.png,1
203516,analytics/images/nba/headshots/203516.png,1
203518,analytics/images/nba/headshots/203518.png,1
203521,analytics/images/nba/headshots/203521.png,1
203524,analytics/images/nba/headshots/203524.png,1
203526,analytics/images/nba/headshots/203526.png,1
203530,analytics/images/nba/headshots/203530.png,1
203546,analytics/images/nba/headshots/203546.png,1
203552,analytics/images/nba/headshots/203552.png,1
203584,analytics/images/nba/headshots/203584.png,1
203585,analytics/images/nba/headshots/203585.png,1
203613,analytics/images/nba/headshots/203613.png,1
2037,analytics/images/nba/headshots/2037.png,1
203798,,0
203894,analytics/images/nba/headshots/203894.png,1
203895,analytics/images/nba/headshots/203895.png,1
203897,analytics/images/nba/headshots/203897.png,1
203898,analytics/images/nba/headshots/203898.png,1
203900,analytics/images/nba/headshots/203900.png,1
203901,,0
203903,analytics/images/nba/headshots/203903.png,1
203914,analytics/images/nba/headshots/203914.png,1
203915,analytics/images/nba/headshots/203915.png,1
203917,analytics/images/nba/headshots/203917.png,1
203918,analytics/images/nba/headshots/203918.png,1
203920,analytics/images/nba/headshots/203920.png,1
203922,analytics/images/nba/headshots/203922.png,1
203924,analytics/images/nba/headshots/203924.png,1
203925,analytics/images/nba/headshots/203925.png,1
203926,analytics/images/nba/headshots/203926.png,1
203930,analytics/images/nba/headshots/203930.png,1
203932,analytics/images/nba/headshots/203932.png,1
203933,analytics/images/nba/headshots/203933.png,1
203935,analytics/images/nba/headshots/203935.png,1
203937,analytics/images/nba/headshots/203937.png,1
203939,analytics/images/nba/headshots/203939.png,1
203943,analytics/images/nba/headshots/203943.png,1
203944,analytics/images/nba/headshots/203944.png,1
203948,analytics/images/nba/headshots/203948.png,1
203952,analytics/images/nba/headshots/203952.png,1
203953,analytics/images/nba/headshots/203953.png,1
203954,analytics/images/nba/headshots/203954.png,1
203957,analytics/images/nba/headshots/203957.png,1
203960,analytics/images/nba/headshots/203960.png,1
203967,analytics/images/nba/headshots/203967.png,1
203991,analytics/images/nba/headshots/203991.png,1
203992,analytics/images/nba/headshots/203992.png,1
203994,analytics/images/nba/headshots/203994.png,1
203995,analytics/images/nba/headshots/203995.png,1
203999,analytics/images/nba/headshots/203999.png,1
204001,analytics/images/nba/headshots/204001.png,1
204020,analytics/images/nba/headshots/204020.png,1
204025,analytics/images/nba/headshots/204025.png,1
204028,analytics/images/nba/headshots/204028.png,1
204038,analytics/images/nba/headshots/204038.png,1
204060,analytics/images/nba/headshots/204060.png,1
204456,analytics/images/nba/headshots/204456.png,1
2199,analytics/images/nba/headshots/2199.png,1
2200,analytics/images/nba/headshots/2200.png,1
2207,analytics/images/nba/headshots/2207.png,1
2210,analytics/images/nba/headshots/2210.png,1
2216,analytics/images/nba/headshots/2216.png,1
2225,analytics/images/nba/headshots/2225.png,1
2399,,0
2403,analytics/images/nba/headshots/2403.png,1
2440,,0
2449,,0
2544,analytics/images/nba/headshots/2544.png,1
2546,analytics/images/nba/headshots/2546.png,1
2547,,0
2548,analytics/images/nba/headshots/2548.png,1
2561,analytics/images/nba/headshots/2561.png,1
2564,,0
2571,,0
2585,analytics/images/nba/headshots/2585.png,1
2590,,0
2594,analytics/images/nba/headshots/2594.png,1
267634,,0
2730,analytics/images/nba/headshots/2730.png,1
2733,analytics/images/nba/headshots/2733.png,1
2734,analytics/images/nba/headshots/2734.png,1
2736,analytics/images/nba/headshots/2736.png,1
2738,analytics/images/nba/headshots/2738.png,1
2743,,0
2744,analytics/images/nba/headshots/2744.png,1
2746,analytics/images/nba/headshots/2746.png,1
2747,analytics/images/nba/headshots/2747.png,1
2749,analytics/images/nba/headshots/2749.png,1
2754,analytics/images/nba/headshots/2754.png,1
2755,,0
2757,,0
2772,analytics/images/nba/headshots/2772.png,1
977,,0
