player_id,player_name,comp_rank,comp_player_id,comp_player_name,similarity
1642367,Jonathan Mogbo,9,201147,Corey Brewer,0.908346545639095
1642367,Jonathan Mogbo,10,1629117,Wenyen Gabriel,0.9057144999843865
1642367,Jonathan Mogbo,11,1641709,Ausar Thompson,0.9038497326696239
1642367,Jonathan Mogbo,12,1629659,Talen Horton-Tucker,0.9025205635712328
1642377,Jaylen Wells,1,202325,Wesley Johnson,0.929593338939995
1642377,Jaylen Wells,2,1631200,Kris Murray,0.9233527252841461
1642377,Jaylen Wells,3,1630529,Herbert Jones,0.8986234908398052
1642377,Jaylen Wells,4,1630528,Josh Christopher,0.8954008285328166
1642377,Jaylen Wells,5,1641767,Ben Sheppard,0.8951364939196325
1642377,Jaylen Wells,6,1629103,Kelan Martin,0.8923019879071823
1642377,Jaylen Wells,7,1629006,Josh Okogie,0.8864472142696422
1642377,Jaylen Wells,8,1628470,Torrey Craig,0.8854102140496342
1642377,Jaylen Wells,9,1630592,Jalen Wilson,0.8803505231775585
1642377,Jaylen Wells,10,202708,Norris Cole,0.8779729202696022
1642377,Jaylen Wells,11,1641722,Jordan Hawkins,0.8757538320975797
1642377,Jaylen Wells,12,1629109,Gary Clark,0.8673994064733832
1642383,Walter Clayton Jr.,1,1630177,Theo Maledon,0.9650771888140206
1642383,Walter Clayton Jr.,2,1628412,Frank Mason III,0.9579144903804931
1642383,Walter Clayton Jr.,3,1631126,Caleb Love,0.9556630081631236
1642383,Walter Clayton Jr.,4,1629633,Jarrett Culver,0.9529303934067881
1642383,Walter Clayton Jr.,5,1629643,Chuma Okeke,0.9335697874033707
1642383,Walter Clayton Jr.,6,1630201,Malachi Flynn,0.9280949926601563
1642383,Walter Clayton Jr.,7,1629723,John Konchar,0.9248364214598961
1642383,Walter Clayton Jr.,8,201949,James Johnson,0.9239621227499958
1642383,Walter Clayton Jr.,9,1626169,Stanley Johnson,0.9230044494481299
1642383,Walter Clayton Jr.,10,1627739,Kris Dunn,0.917639209726858
1642383,Walter Clayton Jr.,11,1631170,Jaime Jaquez Jr.,0.9169401643660559
1642383,Walter Clayton Jr.,12,1630581,Josh Giddey,0.9156069136454057
1642419,Jamison Battle,1,1642270,Donovan Clingan,0.6566657351407509
1642419,Jamison Battle,2,203493,Reggie Bullock Jr.,0.6469781117985078
1642419,Jamison Battle,3,203118,Mike Scott,0.6315843704234796
1642419,Jamison Battle,4,201158,Marco Belinelli,0.6267754715698703
1642419,Jamison Battle,5,200755,JJ Redick,0.6205110189251397
1642419,Jamison Battle,6,1629111,Jock Landale,0.6046683215220022
1642419,Jamison Battle,7,203092,Tyler Zeller,0.5925507792796032
1642419,Jamison Battle,8,1630540,Miles McBride,0.5883918995558477
1642419,Jamison Battle,9,201956,Omri Casspi,0.588315724980804
1642419,Jamison Battle,10,202687,Bismack Biyombo,0.5818313621118405
1642419,Jamison Battle,11,201589,Darrell Arthur,0.581755596695888
1642419,Jamison Battle,12,1626210,Alan Williams,0.5739297354886069
1642450,Daniss Jenkins,1,200771,Sergio Rodriguez,0.936534611620343
1642450,Daniss Jenkins,2,203115,Will Barton,0.9358975870960407
1642450,Daniss Jenkins,3,1628975,Jevon Carter,0.91046913941666
1642450,Daniss Jenkins,4,203957,Danté Exum,0.9043458627788189
1642450,Daniss Jenkins,5,1630267,Facundo Campazzo,0.8996766499230104
1642450,Daniss Jenkins,6,1641724,Jett Howard,0.8990211564218428
1642450,Daniss Jenkins,7,203895,Jordan McRae,0.8986475564820062
1642450,Daniss Jenkins,8,203917,Nik Stauskas,0.8954264804416934
1642450,Daniss Jenkins,9,1627752,Taurean Prince,0.8947099993967931
1642450,Daniss Jenkins,10,1629216,Gabe Vincent,0.8943924631713926
1642450,Daniss Jenkins,11,203521,Matthew Dellavedova,0.893129312350785
1642450,Daniss Jenkins,12,202322,John Wall,0.8928337362011501
1642843,Cooper Flagg,1,203952,Andrew Wiggins,0.9002408585719474
1642843,Cooper Flagg,2,203922,Glenn Robinson III,0.8950029820145206
1642843,Cooper Flagg,3,1628402,Frank Jackson,0.8919322337412925
1642843,Cooper Flagg,4,1626153,Delon Wright,0.8890658837502008
1642843,Cooper Flagg,5,203613,Jonathon Simmons,0.8775861116152797
1642843,Cooper Flagg,6,2571,Leandro Barbosa,0.8705815462711485
1642843,Cooper Flagg,7,1642954,Will Richard,0.8617826511519825
1642843,Cooper Flagg,8,1629162,Jordan McLaughlin,0.8494475375881781
1642843,Cooper Flagg,9,203090,Maurice Harkless,0.8484152934937067
1642843,Cooper Flagg,10,1641717,Cason Wallace,0.8351862492470524
1642843,Cooper Flagg,11,2772,Trevor Ariza,0.8218181988700355
1642843,Cooper Flagg,12,1626170,Jerian Grant,0.8217218537405752
1642844,Dylan Harper,1,201952,Jeff Teague,0.9323687987299657
1642844,Dylan Harper,2,201950,Jrue Holiday,0.913319048713934
1642844,Dylan Harper,3,200768,Kyle Lowry,0.8860164648048527
1642844,Dylan Harper,4,1629027,Trae Young,0.8739213899449194
1642844,Dylan Harper,5,1627812,Yogi Ferrell,0.871621486405804
1642844,Dylan Harper,6,202339,Eric Bledsoe,0.8661076643192677
1642844,Dylan Harper,7,203504,Trey Burke,0.8628272034274365
1642844,Dylan Harper,8,202738,Isaiah Thomas,0.860577353825387
1642844,Dylan Harper,9,1629014,Anfernee Simons,0.8470264546862729
1642844,Dylan Harper,10,1628420,Monté Morris,0.8313053293955756
1642844,Dylan Harper,11,203468,CJ McCollum,0.8255240146296577
1642844,Dylan Harper,12,201571,D.J. Augustin,0.8216046659448941
1642845,VJ Edgecombe,1,202688,Brandon Knight,0.9399480146590541
1642845,VJ Edgecombe,2,203798,PJ Hairston,0.9266106168390276
1642845,VJ Edgecombe,3,1630544,Tre Mann,0.8905557130209163
1642845,VJ Edgecombe,4,1630215,Jared Butler,0.8894608044069758
1642845,VJ Edgecombe,5,101179,Ronnie Price,0.8880064189887583
1642845,VJ Edgecombe,6,201945,Gerald Henderson,0.859634549331978
1642845,VJ Edgecombe,7,1630267,Facundo Campazzo,0.8403783579975258
1642845,VJ Edgecombe,8,202709,Cory Joseph,0.8328764298164832
1642845,VJ Edgecombe,9,203145,Kent Bazemore,0.8316279080010515
1642845,VJ Edgecombe,10,1641717,Cason Wallace,0.8313857578916306
1642845,VJ Edgecombe,11,200771,Sergio Rodriguez,0.8283373180344777
1642845,VJ Edgecombe,12,1629630,Ja Morant,0.8207619165339554
1642846,Ace Bailey,1,201960,DeMarre Carroll,0.8837253227709652
1642846,Ace Bailey,2,201596,Mario Chalmers,0.873856348816305
1642846,Ace Bailey,3,203546,Ian Clark,0.8306443801816158
1642846,Ace Bailey,4,1642848,Tre Johnson,0.8083709692110675
1642846,Ace Bailey,5,1628422,Damyean Dotson,0.7805861821120401
1642846,Ace Bailey,6,201564,O.J. Mayo,0.7782115084191971
1642846,Ace Bailey,7,2440,Matt Barnes,0.7668982858374229
1642846,Ace Bailey,8,203937,Kyle Anderson,0.7289076689753167
1642846,Ace Bailey,9,101127,Jarrett Jack,0.7251099603960448
1642846,Ace Bailey,10,1629139,Yuta Watanabe,0.7143262101691896
1642846,Ace Bailey,11,204456,T.J. McConnell,0.6976193297188867
1642846,Ace Bailey,12,1642852,Derik Queen,0.6644664613898074
1642847,Jeremiah Fears,1,203935,Marcus Smart,0.960874915318433
1642847,Jeremiah Fears,2,1626166,Cameron Payne,0.9551746709479992
1642847,Jeremiah Fears,3,1628415,Dillon Brooks,0.9536234254514734
1642847,Jeremiah Fears,4,201566,Russell Westbrook,0.9353329922689466
1642847,Jeremiah Fears,5,1628367,Josh Jackson,0.9327140805780142
1642847,Jeremiah Fears,6,1628412,Frank Mason III,0.9297548537048587
1642847,Jeremiah Fears,7,1629652,Luguentz Dort,0.9293422252787019
1642847,Jeremiah Fears,8,1626169,Stanley Johnson,0.9291237283182568
1642847,Jeremiah Fears,9,1630563,Joshua Primo,0.9251171840618325
1642847,Jeremiah Fears,10,1630553,Keon Johnson,0.9232851238935719
1642847,Jeremiah Fears,11,1626144,Emmanuel Mudiay,0.9219129459788366
1642847,Jeremiah Fears,12,203524,Solomon Hill,0.921445654622413
1642848,Tre Johnson,1,201596,Mario Chalmers,0.816404903549257
1642848,Tre Johnson,2,1642846,Ace Bailey,0.8083709692110675
1642848,Tre Johnson,3,1629066,Rodions Kurucs,0.7914873403291423
1642848,Tre Johnson,4,1628422,Damyean Dotson,0.7691774792502456
1642848,Tre Johnson,5,1641796,Pelle Larsson,0.7681788161120049
1642848,Tre Johnson,6,202325,Wesley Johnson,0.7515642734862269
1642848,Tre Johnson,7,1629164,Brandon Goodwin,0.7502330052214952
1642848,Tre Johnson,8,1629604,CJ Elleby,0.7458334850806624
1642848,Tre Johnson,9,201147,Corey Brewer,0.7421833792661218
1642848,Tre Johnson,10,203937,Kyle Anderson,0.7309644190035384
1642848,Tre Johnson,11,101111,Charlie Villanueva,0.7110981173705045
1642848,Tre Johnson,12,202708,Norris Cole,0.7048975644438984
1642849,Nolan Traore,1,1631093,Jaden Ivey,0.9855123824666904
1642849,Nolan Traore,2,203901,Elfrid Payton,0.9785233545688479
1642849,Nolan Traore,3,1631104,Blake Wesley,0.9776586445437249
1642849,Nolan Traore,4,1629628,RJ Barrett,0.9771787283648907
1642849,Nolan Traore,5,1642354,KJ Simpson,0.9762357822878359
1642849,Nolan Traore,6,1627098,Malcolm Delaney,0.9732979289438408
1642849,Nolan Traore,7,1628372,Dennis Smith Jr.,0.9700923717958367
1642849,Nolan Traore,8,1630165,Killian Hayes,0.9680394039681487
1642849,Nolan Traore,9,1630581,Josh Giddey,0.9663442237665606
1642849,Nolan Traore,10,203995,Vasilije Micic,0.9524933379694223
1642849,Nolan Traore,11,1630591,Jalen Suggs,0.9521828052973806
1642849,Nolan Traore,12,1630625,Dalano Banton,0.9499035149096745
1642851,Kon Knueppel,1,101112,Channing Frye,0.8234055512239279
1642851,Kon Knueppel,2,202331,Paul George,0.8197107933026292
1642851,Kon Knueppel,3,203501,Tim Hardaway Jr.,0.8098064382831256
1642851,Kon Knueppel,4,1628401,Derrick White,0.8087318517006465
1642851,Kon Knueppel,5,1630202,Payton Pritchard,0.7997064615682268
1642851,Kon Knueppel,6,203121,Darius Miller,0.7917489526222452
1642851,Kon Knueppel,7,203082,Terrence Ross,0.790232959035139
1642851,Kon Knueppel,8,1629013,Landry Shamet,0.788116922979893
1642851,Kon Knueppel,9,1629639,Tyler Herro,0.7873200170923312
1642851,Kon Knueppel,10,1631221,Collin Gillespie,0.7850001307848088
1642851,Kon Knueppel,11,1627763,Malcolm Brogdon,0.7825658014742392
1642851,Kon Knueppel,12,2594,Kyle Korver,0.780283530590366
1642852,Derik Queen,1,1628414,Sindarius Thornwell,0.9497605004486254
1642852,Derik Queen,2,203110,Draymond Green,0.9478680694355763
1642852,Derik Queen,3,1630563,Joshua Primo,0.923468561204167
1642852,Derik Queen,4,203937,Kyle Anderson,0.9179289973444696
1642852,Derik Queen,5,1641712,Rayan Rupert,0.9116939928215118
1642852,Derik Queen,6,1630166,Deni Avdija,0.9111762360790838
1642852,Derik Queen,7,1631098,Johnny Davis,0.9082927141165299
1642852,Derik Queen,8,203935,Marcus Smart,0.90553846797365
1642852,Derik Queen,9,202708,Norris Cole,0.9039570945004282
1642852,Derik Queen,10,203524,Solomon Hill,0.9004591255402521
1642852,Derik Queen,11,1630700,Dyson Daniels,0.8966537542932843
1642852,Derik Queen,12,1627733,Dragan Bender,0.8946220933059401
1642856,Egor Dëmin,1,1628984,Devonte' Graham,0.9730568824049397
1642856,Egor Dëmin,2,202083,Wesley Matthews,0.9208557295767713
1642856,Egor Dëmin,3,1641706,Brandon Miller,0.9194320719177244
1642856,Egor Dëmin,4,1891,Jason Terry,0.9171569932165444
1642856,Egor Dëmin,5,201573,Jerryd Bayless,0.9124755690841289
1642856,Egor Dëmin,6,203894,Shabazz Napier,0.9104333733089974
1642856,Egor Dëmin,7,2207,Joe Johnson,0.9097114234946748
1642856,Egor Dëmin,8,203109,Jae Crowder,0.8830588023133661
1642856,Egor Dëmin,9,1628978,Donte DiVincenzo,0.8724323698246366
1642856,Egor Dëmin,10,201976,Patrick Beverley,0.8658612717809089
1642856,Egor Dëmin,11,201980,Danny Green,0.8639343876454245
1642856,Egor Dëmin,12,1629639,Tyler Herro,0.8625393882467441
1642860,Will Riley,1,1641722,Jordan Hawkins,0.8234282377330265
1642860,Will Riley,2,1630528,Josh Christopher,0.7674592514432848
1642860,Will Riley,3,1641730,Noah Clowney,0.7441806133849462
1642860,Will Riley,4,1629610,DaQuan Jeffries,0.7058137843739591
1642860,Will Riley,5,1629626,Bol Bol,0.6941092521238612
1642860,Will Riley,6,1630527,Brandon Boston,0.6787832722747458
1642860,Will Riley,7,202325,Wesley Johnson,0.6771227551694735
1642860,Will Riley,8,1629103,Kelan Martin,0.6764068909173332
1642860,Will Riley,9,1629003,Shake Milton,0.6739411882197971
1642860,Will Riley,10,101109,Raymond Felton,0.6614017041995605
1642860,Will Riley,11,1642377,Jaylen Wells,0.66060503347676
1642860,Will Riley,12,1630533,Ziaire Williams,0.6606047697191442
1642867,Collin Murray-Boyles,1,202702,Kenneth Faried,0.9204139744570774
1642867,Collin Murray-Boyles,2,201967,Dante Cunningham,0.9181725001336095
1642867,Collin Murray-Boyles,3,101162,Marcin Gortat,0.9102254560020827
1642867,Collin Murray-Boyles,4,1630543,Isaiah Jackson,0.874079666950436
1642867,Collin Murray-Boyles,5,203101,Miles Plumlee,0.8709275855314507
1642867,Collin Murray-Boyles,6,204028,Tarik Black,0.8670189474902931
1642867,Collin Murray-Boyles,7,203473,Dewayne Dedmon,0.8306639330792517
1642867,Collin Murray-Boyles,8,1641744,Zach Edey,0.825292008683156
1642867,Collin Murray-Boyles,9,1628392,Isaiah Hartenstein,0.8138388172935255
1642867,Collin Murray-Boyles,10,203500,Steven Adams,0.812116958053209
1642867,Collin Murray-Boyles,11,201160,Jason Smith,0.8015922712917963
1642867,Collin Murray-Boyles,12,2585,Zaza Pachulia,0.7939760816929012
1642874,Danny Wolf,1,203110,Draymond Green,0.8691540178660226
1642874,Danny Wolf,2,1642852,Derik Queen,0.856286770223198
1642874,Danny Wolf,3,1630563,Joshua Primo,0.8487756359444967
1642874,Danny Wolf,4,203935,Marcus Smart,0.8471705563768938
1642874,Danny Wolf,5,1642275,Tidjane Salaün,0.838208958835137
1642874,Danny Wolf,6,1630611,Gui Santos,0.8381728188544117
1642874,Danny Wolf,7,1627732,Ben Simmons,0.83606277617881
1642874,Danny Wolf,8,203937,Kyle Anderson,0.8355670564138519
1642874,Danny Wolf,9,1630567,Scottie Barnes,0.8349449803174618
1642874,Danny Wolf,10,1627733,Dragan Bender,0.8349326504732976
1642874,Danny Wolf,11,202708,Norris Cole,0.8335299150131993
1642874,Danny Wolf,12,203524,Solomon Hill,0.8196712231546117
1642875,Maxime Raynaud,1,1626210,Alan Williams,0.8946952129600808
1642875,Maxime Raynaud,2,201956,Omri Casspi,0.8851721792826961
1642875,Maxime Raynaud,3,1629234,Drew Eubanks,0.852973998150059
1642875,Maxime Raynaud,4,1626172,Kevon Looney,0.820906655654902
1642875,Maxime Raynaud,5,1626204,Larry Nance Jr.,0.8173233415757508
1642875,Maxime Raynaud,6,1629651,Nic Claxton,0.8124265784752688
1642875,Maxime Raynaud,7,1627824,Guerschon Yabusele,0.8040001140300418
1642875,Maxime Raynaud,8,2449,Luis Scola,0.79707075212445
1642875,Maxime Raynaud,9,1628449,Chris Boucher,0.7775989561123889
1642875,Maxime Raynaud,10,201585,Kosta Koufos,0.756501368606209
1642875,Maxime Raynaud,11,1641729,Brice Sensabaugh,0.7535640836233987
1642875,Maxime Raynaud,12,1626161,Willie Cauley-Stein,0.7496257385268751
1642879,Ben Saraf,1,1642269,Devin Carter,0.9678026880558535
1642879,Ben Saraf,2,1626159,Justise Winslow,0.9631752038934265
1642879,Ben Saraf,3,1626169,Stanley Johnson,0.9562034795026606
1642879,Ben Saraf,4,1630553,Keon Johnson,0.9551510956223811
1642879,Ben Saraf,5,1630165,Killian Hayes,0.9545977770537684
1642879,Ben Saraf,6,1630201,Malachi Flynn,0.9504995656763006
1642879,Ben Saraf,7,1628412,Frank Mason III,0.9499556076068818
1642879,Ben Saraf,8,1630581,Josh Giddey,0.9482942535470477
1642879,Ben Saraf,9,1630591,Jalen Suggs,0.9467024021155129
1642879,Ben Saraf,10,1629628,RJ Barrett,0.9431050097623478
1642879,Ben Saraf,11,1629633,Jarrett Culver,0.9428174901188883
1642879,Ben Saraf,12,1627098,Malcolm Delaney,0.939584871740298
1642883,Sion James,1,200765,Rajon Rondo,0.9533080245917395
1642883,Sion James,2,1642273,Kyshawn George,0.9446760168492817
1642883,Sion James,3,1641716,Jarace Walker,0.939897488711028
1642883,Sion James,4,1631204,Marcus Sasser,0.93708375545448
1642883,Sion James,5,1630163,LaMelo Ball,0.9211430909051732
1642883,Sion James,6,202362,Lance Stephenson,0.9193324473183835
1642883,Sion James,7,1630703,Scoot Henderson,0.9154086788135432
1642883,Sion James,8,201951,Ty Lawson,0.9120462197563662
1642883,Sion James,9,1629022,Lonnie Walker IV,0.9116859649834178
1642883,Sion James,10,1627732,Ben Simmons,0.9076209657919705
1642883,Sion James,11,1628366,Lonzo Ball,0.9058052882758759
1642883,Sion James,12,1630547,James Bouknight,0.9048224310516314
1642907,Cedric Coward,1,1629067,Isaac Bonga,0.8369878032521402
1642907,Cedric Coward,2,1627846,Abdel Nader,0.8253051058867212
1642907,Cedric Coward,3,1631170,Jaime Jaquez Jr.,0.8105345536415283
1642907,Cedric Coward,4,1631342,Daeqwon Plowden,0.8047827649250854
1642907,Cedric Coward,5,1629723,John Konchar,0.8003608292708118
1642907,Cedric Coward,6,1630235,Trent Forrest,0.7989237026905659
1642907,Cedric Coward,7,1629010,Jerome Robinson,0.7921716630175428
1642907,Cedric Coward,8,2738,Andre Iguodala,0.7895559344480942
1642907,Cedric Coward,9,1642363,Nique Clifford,0.7860072738708294
1642907,Cedric Coward,10,1631207,Dalen Terry,0.784093270742706
1642907,Cedric Coward,11,1628407,Dwayne Bacon,0.7832134809670087
1642907,Cedric Coward,12,1628966,Keita Bates-Diop,0.7787813867671407
1642914,Javon Small,1,1630245,Ayo Dosunmu,0.8836537727150503
1642914,Javon Small,2,1630192,Zeke Nnaji,0.8097206472511727
1642914,Javon Small,3,203516,James Ennis III,0.8036437506843205
1642914,Javon Small,4,1631218,Trayce Jackson-Davis,0.7708720193948064
1642914,Javon Small,5,201933,Blake Griffin,0.7555702282162271
1642914,Javon Small,6,1627824,Guerschon Yabusele,0.7534289321624326
1642914,Javon Small,7,1630178,Tyrese Maxey,0.7433611962840729
1642914,Javon Small,8,1629750,Javonte Green,0.7299370457828893
1642914,Javon Small,9,1626164,Devin Booker,0.7204586884733399
1642914,Javon Small,10,201584,Courtney Lee,0.7200314504762648
1642914,Javon Small,11,1629631,De'Andre Hunter,0.7139155727352806
1642914,Javon Small,12,2544,LeBron James,0.7105638385700451
1642920,Kobe Sanders,1,1627814,Damion Lee,0.9521759482560365
1642920,Kobe Sanders,2,1627741,Buddy Hield,0.9473146400867708
1642920,Kobe Sanders,3,1629656,Quentin Grimes,0.936061344569258
1642920,Kobe Sanders,4,201587,Nicolas Batum,0.9355541154952187
1642920,Kobe Sanders,5,1642281,Jaylon Tyson,0.9304598002043147
1642920,Kobe Sanders,6,1626220,Royce O'Neale,0.9170364991037321
1642920,Kobe Sanders,7,202694,Marcus Morris Sr.,0.9003823087594183
1642920,Kobe Sanders,8,201976,Patrick Beverley,0.8964802045544462
1642920,Kobe Sanders,9,1630241,Sam Merrill,0.890265082044448
1642920,Kobe Sanders,10,204038,Langston Galloway,0.8882971780619286
1642920,Kobe Sanders,11,202703,Nikola Mirotic,0.8847315073658876
1642920,Kobe Sanders,12,203459,Allen Crabbe,0.8809167078670701
1642948,Ryan Nembhard,1,202954,Brad Wanamaker,0.9915721434964124
1642948,Ryan Nembhard,2,1627835,Paul Zipser,0.977854610235816
1642948,Ryan Nembhard,3,1628408,PJ Dozier,0.9731410721065347
1642948,Ryan Nembhard,4,1642264,Stephon Castle,0.9694733110843899
1642948,Ryan Nembhard,5,1628372,Dennis Smith Jr.,0.9652564149029981
1642948,Ryan Nembhard,6,1642268,Isaiah Collier,0.9529084287389501
1642948,Ryan Nembhard,7,1629628,RJ Barrett,0.9517849371063399
1642948,Ryan Nembhard,8,1631104,Blake Wesley,0.951128017927195
1642948,Ryan Nembhard,9,1630184,Kira Lewis Jr.,0.9480941192159471
1642948,Ryan Nembhard,10,1627098,Malcolm Delaney,0.9463779381076207
1642948,Ryan Nembhard,11,203995,Vasilije Micic,0.9441512430993326
1642948,Ryan Nembhard,12,1627936,Alex Caruso,0.9436361595683328
1642954,Will Richard,1,1626147,Justin Anderson,0.9450041373151385
1642954,Will Richard,2,1629162,Jordan McLaughlin,0.9338116377765168
1642954,Will Richard,3,2571,Leandro Barbosa,0.927969203587699
1642954,Will Richard,4,2772,Trevor Ariza,0.9226019440804566
1642954,Will Richard,5,203922,Glenn Robinson III,0.9173082127595974
1642954,Will Richard,6,2755,Kevin Martin,0.9145500678954726
1642954,Will Richard,7,1630587,Isaiah Livers,0.9131257042343073
1642954,Will Richard,8,1628410,Edmond Sumner,0.8926995965229143
1642954,Will Richard,9,1631097,Bennedict Mathurin,0.8851936819621372
1642954,Will Richard,10,1628402,Frank Jackson,0.8783214839722462
1642954,Will Richard,11,1642843,Cooper Flagg,0.8617826511519825
1642954,Will Richard,12,1627884,Derrick Jones Jr.,0.8617463459629283
1642962,Drake Powell,1,1627819,Isaiah Taylor,0.9759547675464288
1642962,Drake Powell,2,203960,JaKarr Sampson,0.969993162327092
1642962,Drake Powell,3,201150,Spencer Hawes,0.9654323312544156
1642962,Drake Powell,4,1642262,Cody Williams,0.9591100895454254
1642962,Drake Powell,5,1629647,Darius Bazley,0.9550064638991012
1642962,Drake Powell,6,1626150,Andrew Harrison,0.9544465630427379
1642962,Drake Powell,7,1629659,Talen Horton-Tucker,0.9466525031389527
1642962,Drake Powell,8,1628411,Wes Iwundu,0.9461244154564101
1642962,Drake Powell,9,1630235,Trent Forrest,0.9405843547534103
1642962,Drake Powell,10,1631222,Jake LaRavia,0.9401285145891806
1642962,Drake Powell,11,1628977,Hamidou Diallo,0.939401758034411
1642962,Drake Powell,12,1642346,Ryan Dunn,0.9386821761940074
1713,Vince Carter,1,1626220,Royce O'Neale,0.8427308619581134
1713,Vince Carter,2,1629018,Gary Trent Jr.,0.8297291671810426
1713,Vince Carter,3,1642281,Jaylon Tyson,0.828699615211581
1713,Vince Carter,4,1627741,Buddy Hield,0.819568799599429
1713,Vince Carter,5,204038,Langston Galloway,0.8116924817574254
1713,Vince Carter,6,201567,Kevin Love,0.8088054649404407
1713,Vince Carter,7,202694,Marcus Morris Sr.,0.7998490851976543
1713,Vince Carter,8,2747,JR Smith,0.7988461121728229
1713,Vince Carter,9,1630241,Sam Merrill,0.7952325206751221
1713,Vince Carter,10,1630198,Isaiah Joe,0.7922574712955968
1713,Vince Carter,11,1891,Jason Terry,0.7909483284241772
1713,Vince Carter,12,1629639,Tyler Herro,0.790390553763444
1717,Dirk Nowitzki,1,201167,Arron Afflalo,0.8175772247639115
1717,Dirk Nowitzki,2,203094,Andrew Nicholson,0.7390715455310699
1717,Dirk Nowitzki,3,101123,Gerald Green,0.7372672920727216
1717,Dirk Nowitzki,4,201162,Jared Dudley,0.7252739283324845
1717,Dirk Nowitzki,5,203141,Mirza Teletovic,0.7051241483573631
1717,Dirk Nowitzki,6,201567,Kevin Love,0.6912591784651059
1717,Dirk Nowitzki,7,202703,Nikola Mirotic,0.6890253599890777
1717,Dirk Nowitzki,8,203084,Harrison Barnes,0.6879648549676065
1717,Dirk Nowitzki,9,203114,Khris Middleton,0.675177500018552
1717,Dirk Nowitzki,10,203999,Nikola Jokić,0.6595804422465539
1717,Dirk Nowitzki,11,1631157,Ryan Rollins,0.657256141220657
1717,Dirk Nowitzki,12,101139,CJ Miles,0.6571623997111102
1718,Paul Pierce,1,1626185,Jarell Martin,0.9490591962878017
1718,Paul Pierce,2,1631321,Sidy Cissoko,0.9470700121677528
1718,Paul Pierce,3,1630550,JT Thor,0.9287769383754589
1718,Paul Pierce,4,1629647,Darius Bazley,0.9270958707912348
1718,Paul Pierce,5,1630183,Jaden McDaniels,0.9157313630467685
1718,Paul Pierce,6,1630700,Dyson Daniels,0.914754858015271
1718,Paul Pierce,7,201150,Spencer Hawes,0.9112401116725698
1718,Paul Pierce,8,1631200,Kris Murray,0.9085753535694513
1718,Paul Pierce,9,203960,JaKarr Sampson,0.9065964500528918
1718,Paul Pierce,10,1629006,Josh Okogie,0.9031160170072465
1718,Paul Pierce,11,1629109,Gary Clark,0.9014168469605273
1718,Paul Pierce,12,203967,Dario Šarić,0.8980392647894679
1891,Jason Terry,1,1629639,Tyler Herro,0.9738156143748069
1891,Jason Terry,2,201988,Patty Mills,0.9479300656046104
1891,Jason Terry,3,101181,Jose Calderon,0.9287953157627279
1891,Jason Terry,4,1629013,Landry Shamet,0.9218078779743742
1891,Jason Terry,5,1642856,Egor Dëmin,0.9171569932165444
1891,Jason Terry,6,202694,Marcus Morris Sr.,0.9150484334913602
1891,Jason Terry,7,1627853,Ryan Arcidiacono,0.9126786029830432
1891,Jason Terry,8,201567,Kevin Love,0.9059103268828781
1891,Jason Terry,9,2594,Kyle Korver,0.9015783908195594
1891,Jason Terry,10,1628984,Devonte' Graham,0.8975600266106368
1891,Jason Terry,11,1627814,Damion Lee,0.8875062874608589
1891,Jason Terry,12,203109,Jae Crowder,0.8834505035757554
1938,Manu Ginobili,1,1628989,Kevin Huerter,0.9402008315563894
1938,Manu Ginobili,2,201976,Patrick Beverley,0.9326018257758051
1938,Manu Ginobili,3,201587,Nicolas Batum,0.9079990301577008
1938,Manu Ginobili,4,1629656,Quentin Grimes,0.9064645067181663
1938,Manu Ginobili,5,201980,Danny Green,0.8972977929422752
1938,Manu Ginobili,6,1627741,Buddy Hield,0.8911180365993193
1938,Manu Ginobili,7,1629638,Nickeil Alexander-Walker,0.8742254955204022
1938,Manu Ginobili,8,204038,Langston Galloway,0.8709820201305615
1938,Manu Ginobili,9,1630590,Scotty Pippen Jr.,0.868970254278331
1938,Manu Ginobili,10,202083,Wesley Matthews,0.8637847687146986
1938,Manu Ginobili,11,202734,E'Twaun Moore,0.859446168802658
1938,Manu Ginobili,12,201228,C.J. Watson,0.8577878857485266
200745,Andrea Bargnani,1,1626168,Trey Lyles,0.8961674025265045
200745,Andrea Bargnani,2,1627827,Dorian Finney-Smith,0.8482919994855804
200745,Andrea Bargnani,3,203090,Maurice Harkless,0.8129609695633474
200745,Andrea Bargnani,4,203476,Gorgui Dieng,0.8094249314761284
200745,Andrea Bargnani,5,1629052,Oshae Brissett,0.8081528168197286
200745,Andrea Bargnani,6,1630526,Jeremiah Robinson-Earl,0.8060838943986423
200745,Andrea Bargnani,7,1627737,Marquese Chriss,0.7928171265293806
200745,Andrea Bargnani,8,202693,Markieff Morris,0.7815341889752134
200745,Andrea Bargnani,9,1629002,Chimezie Metu,0.7781232109421712
200745,Andrea Bargnani,10,200794,Paul Millsap,0.7757649527109417
200745,Andrea Bargnani,11,201163,Wilson Chandler,0.7674189678118225
200745,Andrea Bargnani,12,1630191,Isaiah Stewart,0.7598997516477031
200746,LaMarcus Aldridge,1,203954,Joel Embiid,0.7946870750108607
200746,LaMarcus Aldridge,2,1630695,Micah Potter,0.7584683442238611
200746,LaMarcus Aldridge,3,2561,David West,0.7164478899527263
200746,LaMarcus Aldridge,4,201572,Brook Lopez,0.7091742188543589
200746,LaMarcus Aldridge,5,202683,Enes Freedom,0.7058443583195857
